2025,,,,,,,,0103000020E61000000100000006000000000000409AEA484000000080D02E4440000000E09BEA484000000060CF2E4440000000809DEA484000000060CD2E4440000000A099EA4840000000A0CB2E4440000000C097EA4840000000E0CD2E4440000000409AEA484000000080D02E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1325630876,1729335683
2026,,,,,,,,0103000020E6100000010000000D000000000000008AEA484000000020CD2E44400000008089EA4840000000E0CC2E44400000004089EA484000000060CD2E4440000000608BEA484000000080CE2E4440000000208EEA484000000060D02E4440000000C08DEA4840000000A0D02E4440000000008FEA4840000000E0D12E4440000000408FEA4840000000A0D12E44400000006091EA484000000040D02E4440000000008DEA4840000000E0CC2E4440000000808DEA484000000040CC2E4440000000608BEA484000000020CB2E4440000000008AEA484000000020CD2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1325630823,1729335683
2027,,,,,,,,0103000020E610000001000000050000000000000068EA484000000080CF2E4440000000206CEA484000000000CF2E4440000000E06BEA4840000000C0CD2E4440000000C067EA484000000060CE2E44400000000068EA484000000080CF2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""building"": ""retail""}",1277818821,1732272219
2028,,,,,,,,0103000020E610000001000000070000000000000096EA484000000000CF2E4440000000C095EA4840000000A0CF2E4440000000C096EA484000000000D02E4440000000C097EA484000000000D02E4440000000C097EA4840000000E0CE2E4440000000E096EA484000000060CE2E44400000000096EA484000000000CF2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1325630884,1729335683
2029,,,,,,,,0103000020E6100000010000000500000000000040AEEA484000000000D12E444000000040AFEA4840000000C0CE2E4440000000E0ABEA484000000000CE2E444000000060ABEA4840000000A0D02E444000000040AEEA484000000000D12E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1326224052,1729418838
2030,,,,,,,,0103000020E6100000010000000A000000000000C091EA484000000000D02E44400000008093EA484000000060D12E4440000000A095EA484000000000D02E4440000000C095EA4840000000A0CF2E44400000000096EA484000000000CF2E4440000000E094EA484000000060CE2E44400000004093EA4840000000A0CF2E4440000000E092EA484000000040CF2E44400000002092EA4840000000C0CF2E4440000000C091EA484000000000D02E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1325630882,1729335683
2031,,,,,,,,0103000020E6100000010000000B000000000000009DEA484000000000D22E4440000000C09CEA484000000040D22E4440000000E09EEA484000000020D32E4440000000A09FEA484000000020D12E4440000000409EEA4840000000A0D02E4440000000409FEA4840000000C0CE2E4440000000609DEA484000000000CE2E4440000000809CEA484000000020CF2E4440000000809CEA484000000080CF2E4440000000409BEA484000000000D12E4440000000009DEA484000000000D22E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1325630879,1729335683
2032,,,,,,,,0103000020E610000001000000080000000000002097EA4840000000C0D22E44400000006097EA4840000000A0D02E4440000000A096EA484000000080D02E4440000000C096EA484000000000D02E4440000000C095EA4840000000A0CF2E4440000000A095EA484000000000D02E44400000008095EA4840000000C0D12E44400000002097EA4840000000C0D22E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1325630883,1729335683
2033,,,,,,,,0103000020E61000000100000005000000000000C090EA484000000020D32E44400000002093EA4840000000C0D12E44400000006091EA484000000040D02E4440000000408FEA4840000000A0D12E4440000000C090EA484000000020D32E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1325630874,1729335683
2034,,,,,,,,0103000020E61000000100000007000000000000A099EA484000000060D42E4440000000209CEA484000000060D52E4440000000209EEA484000000060D32E4440000000209CEA484000000060D22E44400000000099EA484000000080D02E44400000006097EA484000000060D32E4440000000A099EA484000000060D42E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1326224051,1729418838
2035,,,,,,,,0103000020E610000001000000090000000000002093EA484000000060D42E4440000000E092EA484000000080D42E44400000004094EA484000000080D52E44400000002097EA4840000000C0D22E44400000008095EA4840000000C0D12E4440000000C094EA484000000060D22E44400000004093EA4840000000E0D12E4440000000A091EA484000000040D32E44400000002093EA484000000060D42E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1325630881,1729335683
2036,,,,,,,,0103000020E610000001000000050000000000004095EA484000000060D52E4440000000C096EA484000000040D62E4440000000A099EA484000000060D42E44400000006097EA484000000060D32E44400000004095EA484000000060D52E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1326224074,1729418838
2037,,,,,,,,0103000020E6100000010000000600000000000020E0EA484000000060C72E444000000060DBEA4840000000E0C42E444000000000DAEA484000000060C42E4440000000E0D8EA4840000000E0C72E444000000020DDEA4840000000E0C92E444000000020E0EA484000000060C72E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,425529868,1729418838
2038,,,,,,,,0103000020E61000000100000005000000000000E02DEB4840000000C0CD2E4440000000A031EB4840000000A0CA2E4440000000A026EB484000000000C32E4440000000E022EB484000000020C62E4440000000E02DEB4840000000C0CD2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,152191309,1399312749
2039,,,,,,,,0103000020E61000000100000005000000000000A01AEB484000000060D22E44400000000021EB4840000000E0CB2E44400000008019EB484000000080C72E44400000000013EB484000000020CE2E4440000000A01AEB484000000060D22E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,299418022,1408694403
2040,,,,,,,,0103000020E6100000010000001100000000000020D8EA4840000000C0D12E444000000060DBEA484000000060CE2E444000000080DBEA484000000020CE2E444000000060DBEA4840000000C0CD2E4440000000E0DAEA484000000080CD2E444000000060DAEA484000000060CD2E444000000000DAEA484000000080CD2E4440000000E0D6EA484000000080CB2E4440000000E0D6EA484000000040CB2E4440000000E0D6EA4840000000E0CA2E444000000080D6EA4840000000A0CA2E444000000020D6EA484000000080CA2E444000000080D5EA484000000080CA2E444000000040D5EA4840000000C0CA2E444000000000D5EA484000000080CA2E444000000060D1EA484000000040CD2E444000000020D8EA4840000000C0D12E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1326224053,1729418838
2041,,,,,,,,0103000020E61000000100000005000000000000602FEB484000000080D52E44400000002031EB4840000000A0D32E44400000000029EB484000000080CF2E44400000004027EB484000000060D12E4440000000602FEB484000000080D52E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,447360329,1476343089
2042,,,,,,,,0103000020E61000000100000005000000000000C010EB484000000040D72E44400000008014EB4840000000E0D62E4440000000600FEB4840000000A0D12E4440000000800DEB4840000000C0D32E4440000000C010EB484000000040D72E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""building"": ""apartments""}",299418021,1728313422
2043,,,,,,,,0103000020E61000000100000007000000000000200FEB484000000000E02E44400000000018EB484000000040DE2E44400000006015EB4840000000A0DA2E4440000000000FEB484000000060DB2E4440000000800AEB484000000040DA2E4440000000C008EB484000000000DE2E4440000000200FEB484000000000E02E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""building"": ""retail""}",822846455,1733492582
2044,Qız Qalası,,,,,,,0103000020E610000001000000110000000000008027EB4840000000A0DF2E4440000000A028EB484000000020E02E4440000000E029EB484000000060E02E4440000000402BEB484000000020E02E4440000000402CEB484000000080DF2E4440000000E02CEB4840000000A0DE2E4440000000E030EB4840000000C0DC2E4440000000A030EB4840000000E0DB2E4440000000C02CEB484000000000DD2E4440000000C02BEB4840000000E0DB2E4440000000802AEB484000000080DB2E44400000002029EB484000000080DB2E4440000000E027EB4840000000E0DB2E44400000000027EB4840000000C0DC2E4440000000A026EB4840000000A0DD2E4440000000C026EB4840000000C0DE2E44400000008027EB4840000000A0DF2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""name:az"": ""Qız Qalası"", ""name:de"": ""Jungfrauenturm"", ""name:en"": ""Maiden Tower"", ""name:es"": ""Torre de la Doncella"", ""name:nl"": ""Maagdentoren"", ""name:ru"": ""Девичья Башня"", ""name:tr"": ""Kız kulesi"", ""name:uk"": ""Дівоча вежа"", ""website"": ""https://www.chitalnya.ru/503287/"", ""historic"": ""castle"", ""wikidata"": ""Q842822"", ""wikipedia"": ""az:Qız qalası (Bakı)"", ""alt_name:de"": ""Jungfrauenbastei;Mädchenturm"", ""wikipedia:en"": ""Maiden_Tower_(Baku)"", ""wikipedia:es"": ""Torre_de_la_Doncella"", ""wikimedia_commons"": ""Category:Maiden Tower, Baku""}",299418016,1736863210
2045,,,,,,,,0103000020E6100000010000000500000000000080F5EA4840000000A0E62E4440000000E0F8EA4840000000C0E22E444000000060F5EA4840000000E0E02E4440000000C0F1EA484000000000E52E444000000080F5EA4840000000A0E62E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""building"": ""house""}",822846456,1728310513
2046,Chay Baghi 145,,,,,,,0103000020E61000000100000006000000000000200EEB4840000000C0E92E44400000002010EB4840000000E0E72E4440000000800FEB4840000000E0E62E4440000000400CEB4840000000E0E52E4440000000000AEB4840000000C0E82E4440000000200EEB4840000000C0E92E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""amenity"": ""cafe"", ""cuisine"": ""regional"", ""outdoor_seating"": ""yes"", ""internet_access:fee"": ""yes""}",624702751,1536665192
2047,Seyid Yəhya Bakuvinin türbəsi,,,,,,,0103000020E61000000100000009000000000000C0B1EA484000000080D52E444000000020B2EA4840000000E0D42E4440000000E0B1EA484000000080D42E444000000020B1EA484000000040D42E444000000080B0EA484000000080D42E444000000040B0EA484000000000D52E444000000080B0EA484000000060D52E444000000020B1EA4840000000A0D52E4440000000C0B1EA484000000080D52E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""name:az"": ""Seyid Yəhya Bakuvinin türbəsi"", ""name:en"": ""Tomb of Seyid Yahya Bakuvi"", ""name:ru"": ""Мавзолей Сеида Яхья Бакуви""}",1311487146,1724756852
2048,,,,,,,,0103000020E61000000100000007000000000000C091EA484000000060D72E4440000000C093EA4840000000A0D52E44400000006092EA4840000000A0D42E4440000000C092EA484000000060D42E44400000000092EA4840000000C0D32E4440000000C08FEA484000000040D52E4440000000C091EA484000000060D72E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1325630875,1729335683
2049,İçəri Şəhər metrostansiyası,,,,,,,0103000020E610000001000000060000000000002072EA484000000000DD2E4440000000407AEA484000000020DB2E4440000000C075EA4840000000A0CD2E44400000004070EA484000000020D62E4440000000A06AEA4840000000A0DE2E44400000002072EA484000000000DD2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""subway"": ""yes"", ""name:az"": ""İçəri Şəhər mst"", ""name:en"": ""Ichery Shahar"", ""railway"": ""station"", ""station"": ""subway"", ""wikidata"": ""Q2427287"", ""public_transport"": ""station""}",153520484,1722617609
2050,,,,,,,,0103000020E6100000010000001100000000000040C0EA4840000000C0D52E444000000000BFEA4840000000C0D62E4440000000C0BFEA484000000040D72E4440000000C0BEEA484000000040D82E4440000000C0BEEA484000000000DA2E444000000060C1EA484000000020DA2E444000000000C2EA484000000080D92E4440000000C0C2EA484000000000DA2E4440000000A0C6EA484000000000DA2E444000000060C7EA484000000020D92E444000000080C8EA4840000000E0D92E444000000080CAEA484000000020D82E444000000020C6EA484000000020D52E444000000040C5EA484000000060D52E444000000060C1EA484000000080D32E4440000000A0BFEA484000000060D52E444000000040C0EA4840000000C0D52E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""building"": ""commercial""}",384285795,1728311190
2051,,,,,,,,0103000020E610000001000000070000000000002094EA4840000000E0D82E4440000000A095EA4840000000A0D72E44400000002097EA484000000080D62E4440000000C096EA484000000040D62E44400000004095EA484000000060D52E44400000006092EA484000000000D82E44400000002094EA4840000000E0D82E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1326224075,1729418838
2052,,,,,,,,0103000020E610000001000000050000000000002094EA4840000000E0D82E44400000006096EA484000000000DA2E4440000000A097EA4840000000C0D82E4440000000A095EA4840000000A0D72E44400000002094EA4840000000E0D82E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1326224076,1729418838
2053,Şah məscidi,,,,,,,0103000020E6100000010000000800000000000020A0EA484000000060DD2E444000000020A2EA484000000060DD2E444000000000A2EA4840000000C0D92E4440000000A09FEA4840000000A0D92E4440000000009FEA484000000040D92E4440000000009EEA484000000040D92E4440000000009EEA484000000060DD2E444000000020A0EA484000000060DD2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""name:az"": ""Şah məscidi"", ""name:en"": ""The Shah Mosque"", ""name:ru"": ""Шахская мечеть"", ""building"": ""mosque""}",299450765,1729335683
2054,Şirvanşahların yaşayış binası,,,,,,,0103000020E6100000010000001500000000000060A6EA484000000000DC2E444000000080A6EA484000000040DE2E444000000040ABEA484000000040DE2E444000000040ABEA484000000080DF2E444000000040ABEA484000000060E32E444000000040ABEA4840000000A0E42E444000000060ACEA4840000000A0E42E4440000000A0ADEA4840000000A0E42E444000000080B4EA4840000000A0E42E444000000080B4EA484000000000E12E4440000000C0B5EA4840000000E0E02E4440000000C0B5EA484000000080DE2E444000000020B4EA484000000080DE2E444000000000B4EA484000000080DC2E444000000000B2EA4840000000A0DC2E444000000000B2EA4840000000E0DA2E444000000000B0EA484000000000DB2E444000000000B0EA4840000000C0D92E444000000040ABEA4840000000C0D92E444000000040ABEA4840000000E0DB2E444000000060A6EA484000000000DC2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""name:az"": ""Şirvanşahların yaşayış binası"", ""name:en"": ""Residential Building of the Shirvanshahs"", ""name:ru"": ""Жилое здание Ширваншахов""}",1311487140,1724756852
2055,Şirvanşahlar ailə türbəsi,,,,,,,0103000020E61000000100000006000000000000A09CEA484000000080E12E4440000000009DEA484000000000E02E4440000000609DEA484000000080DE2E44400000004098EA4840000000C0DD2E44400000008097EA4840000000C0E02E4440000000A09CEA484000000080E12E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""name:az"": ""Şirvanşahlar ailə türbəsi"", ""name:en"": ""Tomb of Shirvanshahs' Family"", ""name:ru"": ""Мавзолей семьи Ширваншахов""}",299450764,1724756852
2056,Divanxana,,,,,,,0103000020E6100000010000000900000000000080ABEA484000000060E62E444000000020AAEA484000000060E52E444000000000A7EA484000000060E52E444000000000A7EA484000000000E62E444000000000A7EA4840000000E0E72E444000000060A8EA4840000000E0E82E444000000020AAEA4840000000E0E82E4440000000A0ABEA4840000000C0E72E444000000080ABEA484000000060E62E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""name:az"": ""Divanxana"", ""name:en"": ""Divankhana"", ""name:ru"": ""Диванхана""}",1311487144,1724756852
2057,Dövlət İdarəçilik Akademiyası,,,,,,,0103000020E61000000100000014000000000000803AEA484000000080E12E44400000004039EA484000000000DE2E4440000000C034EA484000000000DF2E4440000000C031EA484000000000D72E4440000000E03DEA484000000060D42E4440000000A03BEA484000000060CE2E4440000000003EEA4840000000E0CD2E4440000000403BEA484000000080C62E4440000000603AEA484000000040C42E44400000004022EA484000000080C92E44400000006023EA484000000060CC2E44400000002028EA484000000060CB2E4440000000202BEA484000000000D32E44400000008028EA4840000000A0D32E4440000000C02AEA4840000000A0D92E4440000000E02CEA484000000020D92E4440000000A02FEA484000000060E02E4440000000002BEA484000000060E12E4440000000402CEA4840000000A0E42E4440000000803AEA484000000080E12E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""amenity"": ""university"", ""name:ru"": ""Академия государственного управления"", ""wikidata"": ""Q4059231"", ""wikipedia"": ""az:Azərbaycan Respublikasının Prezidenti yanında Dövlət İdarəçilik Akademiyası""}",221060414,1490599884
2058,,,,,,,,0103000020E6100000010000001C000000000000C043EA484000000020E02E4440000000004AEA4840000000A0DE2E44400000002052EA4840000000C0DC2E4440000000E055EA4840000000E0DB2E44400000008056EA4840000000C0DB2E44400000000057EA484000000080DB2E44400000002057EA484000000020DB2E44400000004057EA4840000000E0DA2E44400000004057EA484000000080DA2E44400000006057EA484000000020DA2E44400000006057EA4840000000A0D92E4440000000C057EA4840000000A0D02E4440000000A04FEA4840000000E0CF2E4440000000004CEA4840000000C0CF2E4440000000E047EA484000000080CF2E44400000002048EA484000000060CD2E44400000000041EA484000000060CD2E4440000000003EEA4840000000E0CD2E44400000004042EA484000000060D82E4440000000E048EA4840000000E0D62E4440000000A047EA484000000000D32E4440000000A04FEA484000000020D32E4440000000404FEA484000000080D72E4440000000604EEA484000000080D82E44400000000044EA4840000000A0DA2E44400000004043EA4840000000C0D82E44400000006041EA484000000040D92E4440000000C043EA484000000020E02E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,196291854,1649498686
2059,,,,,,,,0103000020E610000001000000050000000000004018EA4840000000A0D12E4440000000001DEA484000000080DE2E44400000008022EA484000000040DD2E4440000000C01DEA484000000080D02E44400000004018EA4840000000A0D12E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,196291855,1408784441
2060,,,,,,,,0103000020E610000001000000060000000000006041EA484000000020E02E4440000000403EEA4840000000C0D72E44400000006037EA484000000020D92E44400000004039EA484000000000DE2E4440000000803AEA484000000080E12E44400000006041EA484000000020E02E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,196291856,1368368861
2061,,,,,,,,0103000020E6100000010000000800000000000000FEE94840000000E0EE2E4440000000E025EA484000000020E62E44400000008022EA484000000040DD2E4440000000001DEA484000000080DE2E44400000006002EA484000000080E42E444000000060FBE9484000000040D22E4440000000E0F3E9484000000000D42E444000000000FEE94840000000E0EE2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,224638488,1408784442
2062,,,,,,,,0103000020E61000000100000006000000000000E0B2E9484000000040E42E444000000000B4E9484000000060DE2E4440000000C0ACE9484000000000DE2E444000000040ACE9484000000020EB2E4440000000C0B2E9484000000040EB2E4440000000E0B2E9484000000040E42E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,295373567,1406897899
2063,,,,,,,,0103000020E6100000010000000E000000000000C0B7E9484000000060FD2E4440000000C0B6E94840000000A0F82E444000000040B6E94840000000E0EB2E444000000060B6E9484000000060E42E444000000040B8E94840000000A0D92E444000000020B5E9484000000000D92E444000000000B4E9484000000060DE2E4440000000E0B2E9484000000040E42E4440000000C0B2E9484000000040EB2E4440000000A0B2E9484000000000EF2E4440000000E0B2E9484000000020F22E444000000060B3E94840000000C0F82E444000000080B4E9484000000000FE2E4440000000C0B7E9484000000060FD2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,295373549,1406897898
2064,,,,,,,,0103000020E61000000100000007000000000000A036EA4840000000C0F12E44400000000035EA484000000000ED2E44400000000040EA4840000000C0EA2E4440000000A03EEA4840000000A0E62E4440000000802EEA484000000000EA2E4440000000E031EA4840000000C0F22E4440000000A036EA4840000000C0F12E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,221060411,1368368860
2065,,,,,,,,0103000020E610000001000000080000000000004028EA4840000000C0EB2E44400000002021EA484000000060ED2E44400000008022EA484000000040F12E4440000000E022EA484000000040F22E44400000002026EA484000000080F12E44400000008027EA484000000060F52E4440000000A02BEA484000000080F42E44400000004028EA4840000000C0EB2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,221060412,1368368860
2066,134 saylı Məktəb,,,,,,,0103000020E6100000010000000D000000000000C048EA4840000000E0E92E44400000002051EA484000000000E82E44400000004058EA484000000000FB2E4440000000E04CEA484000000080FD2E44400000006047EA484000000000EF2E44400000004045EA484000000080EF2E4440000000C04AEA484000000000FE2E4440000000C046EA4840000000E0FE2E44400000008048EA484000000080032F44400000000063EA4840000000A0FD2E44400000008058EA4840000000C0E12E44400000002047EA4840000000A0E52E4440000000C048EA4840000000E0E92E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""grades"": ""1-11"", ""amenity"": ""school"", ""name:ru"": ""Школа №132""}",217364414,1728215925
2067,,,,,,,,0103000020E61000000100000009000000000000A0ADEA484000000040EB2E4440000000A0ADEA4840000000A0E42E444000000060ACEA4840000000A0E42E444000000060ACEA484000000060EA2E444000000020A5EA484000000060EA2E444000000000A5EA4840000000C0E42E4440000000E0A3EA4840000000C0E42E4440000000E0A3EA484000000060EB2E4440000000A0ADEA484000000040EB2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1311487151,1724756852
2068,,,,,,,,0103000020E61000000100000008000000000000C0B2EA484000000040EA2E444000000080B2EA484000000040EB2E4440000000C0B4EA484000000000EC2E4440000000A0B5EA4840000000C0EA2E4440000000E0B6EA484000000020E92E444000000000B3EA4840000000E0E72E4440000000A0B1EA4840000000C0E92E4440000000C0B2EA484000000040EA2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1351211977,1736863210
2069,,,,,,,,0103000020E6100000010000000700000000000020B3EA484000000040ED2E444000000000B3EA4840000000A0EB2E4440000000A0B1EA4840000000C0EB2E444000000020B1EA4840000000A0E92E444000000000B0EA4840000000A0EA2E444000000000B1EA484000000080ED2E444000000020B3EA484000000040ED2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1351211975,1736863210
2070,,,,,,,,0103000020E6100000010000000900000000000000A7EA484000000000EF2E444000000000AFEA484000000020F22E444000000080B0EA484000000000EE2E4440000000E0AFEA4840000000E0EA2E4440000000A0ADEA484000000020EC2E4440000000A0A6EA484000000040EC2E444000000040A3EA484000000060EC2E444000000020A3EA4840000000E0EE2E444000000000A7EA484000000000EF2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1351211974,1736863210
2071,,,,,,,,0103000020E61000000100000010000000000000208EEA4840000000E0F12E4440000000808EEA484000000080F02E44400000008092EA484000000060F12E4440000000C092EA484000000000F02E4440000000A092EA4840000000C0EE2E44400000000092EA4840000000C0EC2E44400000006091EA4840000000E0EB2E44400000008090EA484000000080EB2E4440000000A08EEA484000000080EB2E4440000000408DEA484000000020EF2E4440000000A08CEA484000000000EF2E4440000000208CEA4840000000C0ED2E4440000000808BEA4840000000A0ED2E44400000008088EA484000000000EE2E44400000008089EA484000000020F12E4440000000208EEA4840000000E0F12E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1326224077,1729418838
2072,,,,,,,,0103000020E6100000010000000500000000000060B3EA4840000000C0F22E4440000000E0B4EA484000000000F02E444000000060B1EA484000000000EF2E444000000040B0EA4840000000E0F12E444000000060B3EA4840000000C0F22E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1351211973,1736863210
2073,,,,,,,,0103000020E6100000010000000500000000000020B3EA484000000000F42E444000000080B3EA484000000020F32E444000000020B0EA484000000040F22E4440000000C0AFEA4840000000E0F22E444000000020B3EA484000000000F42E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1351211976,1736863210
2074,,,,,,,,0103000020E61000000100000005000000000000C0B5EA4840000000E0F42E444000000040B7EA4840000000A0F22E444000000060B4EA4840000000C0F12E444000000060B3EA484000000000F42E4440000000C0B5EA4840000000E0F42E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1351211978,1736863210
2075,,,,,,,,0103000020E6100000010000000F00000000000080A7EA4840000000A0F42E444000000020A7EA4840000000E0F52E4440000000A0A7EA484000000040F62E444000000000ABEA484000000080F72E4440000000A0ABEA484000000020F62E444000000080AAEA484000000020F52E444000000060AAEA484000000000F42E444000000020ADEA4840000000A0F42E4440000000E0AFEA484000000020F62E444000000000B1EA484000000080F42E4440000000E0ACEA484000000000F32E4440000000E0A5EA484000000060F02E4440000000C0A2EA4840000000C0EF2E444000000020A2EA4840000000A0F32E444000000080A7EA4840000000A0F42E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1351211981,1736863210
2076,Bakı Şəhəri İcra Hakimiyyəti,,,,,,,0103000020E61000000100000019000000000000A06AEA484000000040EB2E4440000000806DEA4840000000E0F22E4440000000006CEA484000000040F32E4440000000A06EEA484000000000FA2E44400000004070EA4840000000C0F92E44400000004073EA4840000000C0012F4440000000A089EA484000000040FD2E44400000004087EA484000000080F72E4440000000E07EEA484000000020F92E4440000000A07FEA484000000040FB2E4440000000E078EA4840000000C0FC2E4440000000E076EA484000000060F72E44400000008078EA484000000000F72E4440000000E077EA484000000040F52E44400000006079EA484000000000F52E4440000000C077EA4840000000A0F02E44400000006075EA484000000020F12E4440000000E074EA4840000000A0EF2E44400000002076EA484000000060EF2E44400000008075EA4840000000E0ED2E44400000002078EA484000000040ED2E4440000000C078EA484000000000EF2E44400000002081EA484000000040ED2E4440000000007FEA484000000080E72E4440000000A06AEA484000000040EB2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""amenity"": ""townhall"", ""name:az"": ""Bakı Şəhəri İcra Hakimiyyəti"", ""name:en"": ""Baku City Executive Power"", ""name:ru"": ""Исполнительная Власть Города Баку"", ""building"": ""government""}",153876698,1732272233
2077,,,,,,,,0103000020E61000000100000008000000000000000FEB484000000040EF2E44400000002010EB4840000000E0EC2E4440000000E012EB484000000060EA2E44400000006010EB4840000000E0E82E4440000000200EEB4840000000E0EA2E4440000000A00BEB484000000040EA2E4440000000E009EB4840000000C0ED2E4440000000000FEB484000000040EF2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,335253152,1477263393
2078,,,,,,,,0103000020E610000001000000090000000000002014EB484000000040ED2E44400000002015EB4840000000A0ED2E4440000000A013EB484000000000F02E44400000002019EB484000000020F32E4440000000A01BEB484000000040F02E44400000004018EB4840000000E0EE2E4440000000001AEB484000000020EC2E4440000000E015EB4840000000A0EA2E44400000002014EB484000000040ED2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,505549056,1499335855
2079,,,,,,,,0103000020E61000000200000006000000000000E023EB484000000040F62E44400000006026EB484000000080F32E44400000002029EB484000000060F02E44400000008020EB4840000000E0EB2E4440000000401BEB4840000000C0F12E4440000000E023EB484000000040F62E444005000000000000C021EB484000000080EE2E4440000000A025EB484000000080F02E44400000000023EB484000000080F32E4440000000201FEB4840000000A0F12E4440000000C021EB484000000080EE2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,"{""type"": ""multipolygon""}",834026458,1408694404
2080,,,,,,,,0103000020E6100000010000000A000000000000C030EB484000000020FB2E4440000000E02DEB4840000000C0FA2E4440000000A02DEB484000000060F12E44400000002030EB484000000060F12E44400000000030EB4840000000C0EF2E4440000000C02AEB4840000000C0EF2E4440000000C02AEB4840000000C0F52E4440000000E02AEB484000000020FD2E44400000008030EB4840000000E0FD2E4440000000C030EB484000000020FB2E4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,299450010,1408704542
2081,,,,,,,,0103000020E6100000010000000900000000000020E1EA484000000000002F4440000000E0E0EA484000000060FE2E444000000060DFEA484000000080FE2E444000000000DFEA4840000000E0FB2E444000000060E0EA4840000000C0FB2E444000000020E0EA484000000000FA2E444000000080DBEA484000000080FA2E4440000000A0DCEA484000000080002F444000000020E1EA484000000000002F4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1326224088,1729418838
2082,,,,,,,,0103000020E61000000100000009000000000000E0DAEA484000000080012F4440000000C0DAEA484000000060002F444000000020D9EA484000000060002F444000000000D9EA484000000020002F4440000000E0D5EA484000000020002F4440000000C0D5EA4840000000E0042F4440000000C0DEEA484000000020052F4440000000C0DEEA484000000060012F4440000000E0DAEA484000000080012F4440,2025-02-23 03:14:27.516270,2025-02-23 03:14:27.516270,,1325630870,1729335683
